GEMEINDE_COMUNE_DE; GEMEINDE_COMUNE_IT; CODE_STRASSE_VIA; STRASSE_VIA_DE; STRASSE_VIA_IT; 
Ulten; Ultimo; 188; KALCHGRUEB; KALCHGRUEB; 
Ulten; Ultimo; 66; KASSAHAUS; KASSAHAUS; 
Ulten; Ultimo; 723; KATZSTEIN; KATZSTEIN; 
Ulten; Ultimo; 23; KERSCHBAUM; KERSCHBAUM; 
Ulten; Ultimo; 718; KINDERGARTEN; KINDERGARTEN; 
Ulten; Ultimo; 547; KIRCHBRUNN; KIRCHBRUNN; 
Ulten; Ultimo; 100; KIRCHHOF; KIRCHHOF; 
Ulten; Ultimo; 545; KIRCHHOFHÄUSL; KIRCHHOFHÄUSL; 
Ulten; Ultimo; 32; KIRCHLEIT; KIRCHLEIT; 
Ulten; Ultimo; 251; KIRCHMOOS; KIRCHMOOS; 
Ulten; Ultimo; 108; KIRCHSTEIGER; KIRCHSTEIGER; 
Ulten; Ultimo; 26; KIRCHWEG; KIRCHWEG; 
Ulten; Ultimo; 528; KLAPF; KLAPF; 
Ulten; Ultimo; 530; KLAPFWIES; KLAPFWIES; 
Ulten; Ultimo; 264; KLÄRANLAGE; KLÄRANLAGE; 
Ulten; Ultimo; 578; KLEEHOLZ; KLEEHOLZ; 
Ulten; Ultimo; 13; KNAPPEN; KNAPPEN; 
Ulten; Ultimo; 844; KOFL; KOFL; 
Ulten; Ultimo; 123; KOFLACKER; KOFLACKER; 
Ulten; Ultimo; 155; KOFLERSCHMIED; KOFLERSCHMIED; 
Ulten; Ultimo; 260; KOHLSTATT; KOHLSTATT; 
Ulten; Ultimo; 231; KONDO. ALPENROSE/84; KONDO. ALPENROSE/84; 
Ulten; Ultimo; 128; KREUZWEG; KREUZWEG; 
Ulten; Ultimo; 146; KREUZWIRT; KREUZWIRT; 
Ulten; Ultimo; 853; KULTURSAAL; SALA CULTURALE; 
Ulten; Ultimo; 259; KUMPEI; KUMPEI; 
Ulten; Ultimo; 163; KUPPELWIES; KUPPELWIES; 
Ulten; Ultimo; 663; KÜRSCHNER; KÜRSCHNER; 
Ulten; Ultimo; 27; LAAS; LAAS; 
Ulten; Ultimo; 29; LAASBACH; LAASBACH; 
Ulten; Ultimo; 670; LAHN; LAHN; 
Ulten; Ultimo; 671; LAHNMÜHLE; LAHNMÜHLE; 
Ulten; Ultimo; 168; LAICHHAUS; LAICHHAUS; 
Ulten; Ultimo; 567; LANDESBAUHOF; LANDESBAUHOF; 
Ulten; Ultimo; 68; LANDHAUS SCHWEIGL; LANDHAUS SCHWEIGL; 
Ulten; Ultimo; 808; LÄRCHENHEIM; LÄRCHENHEIM; 
Ulten; Ultimo; 194; LARCHEREBEN; LARCHEREBEN; 
Ulten; Ultimo; 184; LEIT; LEIT; 
Ulten; Ultimo; 74; LEITEGG; LEITEGG; 
Ulten; Ultimo; 701; LEITERHEIM; LEITERHEIM; 
Ulten; Ultimo; 702; LEITERHÜTTL; LEITERHÜTTL; 
Ulten; Ultimo; 717; LEITERSTADELE; LEITERSTADELE; 
Ulten; Ultimo; 677; LICHTENAU; LICHTENAU; 
Ulten; Ultimo; 167; LOCHWIES; LOCHWIES; 
Ulten; Ultimo; 11; LOTTERBAD; LOTTERBAD; 
Ulten; Ultimo; 65; LUDL; LUDL; 
Ulten; Ultimo; 826; LUDWIGSBURG; LUDWIGSBURG; 
Ulten; Ultimo; 133; MARCHEGG; MARCHEGG; 
Ulten; Ultimo; 236; MARCHPICHL; MARCHPICHL; 
Ulten; Ultimo; 109; MARSON; MARSON; 
Ulten; Ultimo; 112; MARSON U.D.ULMEN; MARSON U.D.ULMEN; 
Ulten; Ultimo; 134; MARSONER PICHL; MARSONER PICHL; 
Ulten; Ultimo; 64; MATSCHER; MATSCHER; 
Ulten; Ultimo; 238; MECHANISCHE WERKSTÄTTE; MECHANISCHE WERKSTÄTTE; 
Ulten; Ultimo; 860; MESNER; MESNER; 
Ulten; Ultimo; 107; MESNERHOF; MESNERHOF; 
Ulten; Ultimo; 548; MESNERWIRT; MESNERWIRT; 
Ulten; Ultimo; 576; METZGEREI; METZGEREI; 
Ulten; Ultimo; 254; MITTELSCHULE; MITTELSCHULE; 
Ulten; Ultimo; 694; MITTEREGGHAUS; MITTEREGGHAUS; 
Ulten; Ultimo; 525; MITTERGRABEN; MITTERGRABEN; 
Ulten; Ultimo; 178; MITTERHOF; MITTERHOF; 
Ulten; Ultimo; 825; MITTERN; MITTERN; 
Ulten; Ultimo; 540; MITTERSCHWIENBACH; MITTERSCHWIENBACH; 
Ulten; Ultimo; 205; MOOS; MOOS; 
Ulten; Ultimo; 172; MORITZHÄUSL; MORITZHÄUSL; 
Ulten; Ultimo; 689; MORITZHÖHE; MORITZHÖHE; 
Ulten; Ultimo; 811; MÜHLAU; MÜHLAU; 
Ulten; Ultimo; 54; MÜHLEGG; MÜHLEGG; 
Ulten; Ultimo; 174; MÜHLHÄUSL; MÜHLHÄUSL; 
Ulten; Ultimo; 210; MÜHLSTEIG; MÜHLSTEIG; 
Ulten; Ultimo; 247; NEBENHAUS; NEBENHAUS; 
Ulten; Ultimo; 49; NEUANGER; NEUANGER; 
Ulten; Ultimo; 120; NEUBAU; NEUBAU; 
Ulten; Ultimo; 90; NEUBERG; NEUBERG; 
Ulten; Ultimo; 537; NEUBRUNN; NEUBRUNN; 
Ulten; Ultimo; 256; NEUE UMKLEIDEKABINE; NEUE UMKLEIDEKABINE; 
Ulten; Ultimo; 2; NEUHAUS; NEUHAUS; 
Ulten; Ultimo; 139; NEURAUT; NEURAUT; 
Ulten; Ultimo; 185; NIEDEREGGEN; NIEDEREGGEN; 
Ulten; Ultimo; 229; NIEDERHAUS; NIEDERHAUS; 
Ulten; Ultimo; 823; NIEDERSTEN; NIEDERSTEN; 
Ulten; Ultimo; 99; NIESCHEN; NIESCHEN; 
Ulten; Ultimo; 524; NÖRDERHOF; NÖRDERHOF; 
Ulten; Ultimo; 511; NÖRDERWIES; NÖRDERWIES; 
Ulten; Ultimo; 574; NÖRDERWIESWINKEL; NÖRDERWIESWINKEL; 
Ulten; Ultimo; 1501; OBERANGER; OBERANGER; 
Ulten; Ultimo; 93; OBERBERG; OBERBERG; 
Ulten; Ultimo; 180; OBERBREITENBERG; OBERBREITENBERG; 
Ulten; Ultimo; 183; OBEREGGEN; OBEREGGEN; 
Ulten; Ultimo; 176; OBERHAUS; OBERHAUS; 
Ulten; Ultimo; 809; OBERHAUSGUT; OBERHAUSGUT; 
Ulten; Ultimo; 688; OBERHOF; OBERHOF; 
Ulten; Ultimo; 504; OBERJAISTEN; OBERJAISTEN; 
Ulten; Ultimo; 833; OBERJOCHMAYR; OBERJOCHMAYR; 
Ulten; Ultimo; 814; OBERKROPFEN; OBERKROPFEN; 
Ulten; Ultimo; 207; OBERMARSON; OBERMARSON; 
Ulten; Ultimo; 132; OBERNIESCHEN; OBERNIESCHEN; 
Ulten; Ultimo; 42; OBERPARTHEN; OBERPARTHEN; 
Ulten; Ultimo; 691; OBERSCHWEIG; OBERSCHWEIG; 
Ulten; Ultimo; 542; OBERSCHWIENBACH; OBERSCHWIENBACH; 
Ulten; Ultimo; 708; OBERSTEIN; OBERSTEIN; 
Ulten; Ultimo; 828; ÖBERSTEN; ÖBERSTEN; 
Ulten; Ultimo; 666; OBERTEMBL; OBERTEMBL; 
Ulten; Ultimo; 668; OBERTEMBLHÜTTL; OBERTEMBLHÜTTL; 
Ulten; Ultimo; 516; OBERTHEISN; OBERTHEISN; 
Ulten; Ultimo; 119; OBWEG; OBWEG; 
Ulten; Ultimo; 57; ORTLER; ORTLER; 
Ulten; Ultimo; 55; ORTLERHÜTTL; ORTLERHÜTTL; 
Ulten; Ultimo; 156; PAHLN; PAHLN; 
Ulten; Ultimo; 245; PARTNHÜTTL; PARTNHÜTTL; 
Ulten; Ultimo; 566; PENSION FLORIAN; PENSION FLORIAN; 
Ulten; Ultimo; 565; PENSION GASTEIG; PENSION GASTEIG; 
Ulten; Ultimo; 529; PENSION ORTLER; PENSION ORTLER; 
Ulten; Ultimo; 138; PENSION RAINER; PENSION RAINER; 
Ulten; Ultimo; 531; PENSION ST.NIKOLAUS; PENSION ST.NIKOLAUS; 
Ulten; Ultimo; 676; PENSION STEINBERG; PENSION STEINBERG; 
Ulten; Ultimo; 252; PENSION ZOGGLERHOF; PENSION ZOGGLERHOF; 
Ulten; Ultimo; 555; PETERHAUS; PETERHAUS; 
Ulten; Ultimo; 189; PFLANZ; PFLANZ; 
Ulten; Ultimo; 845; PILSEN; PILSEN; 
Ulten; Ultimo; 9; PIRCHEGG; PIRCHEGG; 
Ulten; Ultimo; 202; PIRCHERHÄUSL; PIRCHERHÄUSL; 
Ulten; Ultimo; 580; PIZAHÜTTL; PIZAHÜTTL; 
Ulten; Ultimo; 87; PÖDELEGUT; PÖDELEGUT; 
Ulten; Ultimo; 37; PÖDERHÜTTL; PÖDERHÜTTL; 
Ulten; Ultimo; 92; POSTHAUS; POSTHAUS; 
Ulten; Ultimo; 513; PREIMSNHÜTTL; PREIMSNHÜTTL; 
Ulten; Ultimo; 182; RAFFEIN; RAFFEIN; 
Ulten; Ultimo; 253; RAINER HÜTTL; RAINER HÜTTL; 
Ulten; Ultimo; 687; RAUT; RAUT; 
Ulten; Ultimo; 212; REASL; REASL; 
Ulten; Ultimo; 60; RENNER; RENNER; 
Ulten; Ultimo; 564; RESTAURANT BREITEBEN; RESTAURANT BREITEBEN; 
Ulten; Ultimo; 88; RESTAURANT WALBURGERHOF; RESTAURANT WALBURGERHOF; 
Ulten; Ultimo; 191; RIEM; RIEM; 
Ulten; Ultimo; 141; ROSENHEIM; ROSENHEIM; 
Ulten; Ultimo; 6; RUAN; RUAN; 
Ulten; Ultimo; 849; SÄGEHÜTTL; SÄGEHÜTTL; 
Ulten; Ultimo; 162; SAND; SAND; 
Ulten; Ultimo; 118; SANDEGG; SANDEGG; 
Ulten; Ultimo; 715; SANDHEIM; SANDHEIM; 
Ulten; Ultimo; 165; SANDWIES; SANDWIES; 
Ulten; Ultimo; 33; SCHATTEN; SCHATTEN; 
Ulten; Ultimo; 704; SCHEIBELHEIM; SCHEIBELHEIM; 
Ulten; Ultimo; 179; SCHEREBEN; SCHEREBEN; 
Ulten; Ultimo; 114; SCHIESSTAND; SCHIESSTAND; 
Ulten; Ultimo; 3; SCHMIED; SCHMIED; 
Ulten; Ultimo; 250; SCHMIEDHÄUSL; SCHMIEDHÄUSL; 
Ulten; Ultimo; 159; SCHMIEDHOF; SCHMIEDHOF; 
Ulten; Ultimo; 61; SCHNECKENGÜTL; SCHNECKENGÜTL; 
Ulten; Ultimo; 140; SCHÖNBLICK; SCHÖNBLICK; 
Ulten; Ultimo; 241; SCHULHAUS; SCHULHAUS; 
Ulten; Ultimo; 97; SCHUSTER; SCHUSTER; 
Ulten; Ultimo; 130; SCHWARZAU; SCHWARZAU; 
Ulten; Ultimo; 505; SCHWARZBACH; SCHWARZBACH; 
Ulten; Ultimo; 575; SCHWEIGER MOOS; SCHWEIGER MOOS; 
Ulten; Ultimo; 801; SCHWEIGHOF; SCHWEIGHOF; 
Ulten; Ultimo; 699; SCHWEMMERHOF; SCHWEMMERHOF; 
Ulten; Ultimo; 703; SCHWIEN; SCHWIEN; 
Ulten; Ultimo; 255; SCHWIMMBAD; SCHWIMMBAD; 
Ulten; Ultimo; 94; SCHWOAGERHAUS; SCHWOAGERHAUS; 
Ulten; Ultimo; 164; SEEBLICK; SEEBLICK; 
Ulten; Ultimo; 552; SEEFELD; SEEFELD; 
Ulten; Ultimo; 157; SEEHEIM; SEEHEIM; 
Ulten; Ultimo; 221; SEERAST; SEERAST; 
Ulten; Ultimo; 192; SIMIAN; SIMIAN; 
Ulten; Ultimo; 667; SONNEGG; SONNEGG; 
Ulten; Ultimo; 230; SONNLEIT; SONNLEIT; 
Ulten; Ultimo; 222; SPATHEN; SPATHEN; 
Ulten; Ultimo; 77; SPORTBLICK; SPORTBLICK; 
Ulten; Ultimo; 681; SPORTHOF; SPORTHOF; 
Ulten; Ultimo; 216; ST.MORITZ; ST.MORITZ; 
Ulten; Ultimo; 818; STALL; STALL; 
Ulten; Ultimo; 206; STAMPFL; STAMPFL; 
Ulten; Ultimo; 213; STAUDER; STAUDER; 
Ulten; Ultimo; 169; STAUDERWIES; STAUDERWIES; 
Ulten; Ultimo; 820; STEIN; STEIN; 
Ulten; Ultimo; 58; STEINBACH; STEINBACH; 
Ulten; Ultimo; 235; STEINBACHWIESE; STEINBACHWIESE; 
Ulten; Ultimo; 237; STEINRAST; STEINRAST; 
Ulten; Ultimo; 69; STIENDL; STIENDL; 
Ulten; Ultimo; 71; STIENDLHÄUSL; STIENDLHÄUSL; 
Ulten; Ultimo; 113; STRICKER; STRICKER; 
Ulten; Ultimo; 38; STUBENVOLL; STUBENVOLL; 
Ulten; Ultimo; 79; SWENPACH; SWENPACH; 
Ulten; Ultimo; 697; TAFELEGG; TAFELEGG; 
Ulten; Ultimo; 148; TALBLICK; TALBLICK; 
Ulten; Ultimo; 24; TANNEGG; TANNEGG; 
Ulten; Ultimo; 142; TANNHÄUSL; TANNHÄUSL; 
Ulten; Ultimo; 261; TELECOM; TELECOM; 
Ulten; Ultimo; 577; TEMBL; TEMBL; 
Ulten; Ultimo; 78; THAL; THAL; 
Ulten; Ultimo; 520; THEISNEBEN; THEISNEBEN; 
Ulten; Ultimo; 517; THEISNHÜTTL; THEISNHÜTTL; 
Ulten; Ultimo; 166; THEISTADL; THEISTADL; 
Ulten; Ultimo; 804; THOMAHÜTT; THOMAHÜTT; 
Ulten; Ultimo; 16; THUILLEN; THUILLEN; 
Ulten; Ultimo; 706; THURN; THURN; 
Ulten; Ultimo; 125; TISCHLEREI HOLZNER; TISCHLEREI HOLZNER; 
Ulten; Ultimo; 223; TISCHLEREI KARNUTSCH; TISCHLEREI KARNUTSCH; 
Ulten; Ultimo; 52; TISCHLERHAUS; TISCHLERHAUS; 
Ulten; Ultimo; 685; TISNERHOF; TISNERHOF; 
Ulten; Ultimo; 263; TOURISMUSBÜRO; TOURISMUSBÜRO; 
Ulten; Ultimo; 512; TREIN; TREIN; 
Ulten; Ultimo; 18; TSCHUPP; TSCHUPP; 
Ulten; Ultimo; 232; TSCHURTSCHENMÜHLE; TSCHURTSCHENMÜHLE; 
Ulten; Ultimo; 690; TUMPF; TUMPF; 
Ulten; Ultimo; 35; ÜBERWASSER; ÜBERWASSER; 
Ulten; Ultimo; 579; ULTNER TALMUSEUM; ULTNER TALMUSEUM; 
Ulten; Ultimo; 5; ULTNER WEINSTUBE; ULTNER WEINSTUBE; 
Ulten; Ultimo; 840; ULTNERHOF; ULTNERHOF; 
Ulten; Ultimo; 181; UNTERBREITENBERG; UNTERBREITENBERG; 
Ulten; Ultimo; 46; UNTERDURACH; UNTERDURACH; 
Ulten; Ultimo; 45; UNTERDURACHHÜTTL; UNTERDURACHHÜTTL; 
Ulten; Ultimo; 696; UNTEREGG; UNTEREGG; 
Ulten; Ultimo; 812; UNTERHAUSGUT; UNTERHAUSGUT; 
Ulten; Ultimo; 832; UNTERJOCHMAYR; UNTERJOCHMAYR; 
Ulten; Ultimo; 816; UNTERKROPFEN; UNTERKROPFEN; 
Ulten; Ultimo; 4; UNTERPARTHEN; UNTERPARTHEN; 
Ulten; Ultimo; 124; UNTERPICHL; UNTERPICHL; 
Ulten; Ultimo; 8; UNTERRAIN; UNTERRAIN; 
Ulten; Ultimo; 692; UNTERSCHWEIG; UNTERSCHWEIG; 
Ulten; Ultimo; 539; UNTERSCHWIENBACH; UNTERSCHWIENBACH; 
Ulten; Ultimo; 707; UNTERSTEIN; UNTERSTEIN; 
Ulten; Ultimo; 664; UNTERTEMBL; UNTERTEMBL; 
Ulten; Ultimo; 515; UNTERTHEISEN; UNTERTHEISEN; 
Ulten; Ultimo; 126; UNTERWALD/SANDEGG; UNTERWALD/SANDEGG; 
Ulten; Ultimo; 731; VEREINSHAUS ST. NIKOLAUS; SALA ASSOCIAZIONI S.NICOLO'; 
Ulten; Ultimo; 53; VIERTL; VIERTL; 
Ulten; Ultimo; 526; VILLA HARTUNGEN; VILLA HARTUNGEN; 
Ulten; Ultimo; 215; VOGLEGG; VOGLEGG; 
Ulten; Ultimo; 519; VOHLENWALD; VOHLENWALD; 
Ulten; Ultimo; 152; WÄCHTERHAUS ENEL; WÄCHTERHAUS ENEL; 
Ulten; Ultimo; 864; WÄCHTERHAUS GRÜNSEE; WÄCHTERHAUS GRÜNSEE; 
Ulten; Ultimo; 56; WAGNERSHEIM; WAGNERSHEIM; 
Ulten; Ultimo; 21; WALBURGERHOF; WALBURGERHOF; 
Ulten; Ultimo; 122; WALDEGG; WALDEGG; 
Ulten; Ultimo; 852; WALDFRIEDEN; WALDFRIEDEN; 
Ulten; Ultimo; 200; WALDHEIM; WALDHEIM; 
Ulten; Ultimo; 233; WALDRAST; WALDRAST; 
Ulten; Ultimo; 15; WALDRUHE; WALDRUHE; 
Ulten; Ultimo; 240; WALDSCHENKE; WALDSCHENKE; 
Ulten; Ultimo; 10; WALDVIERTL; WALDVIERTL; 
Ulten; Ultimo; 135; WARTEGG; WARTEGG; 
Ulten; Ultimo; 673; WEBERHÜTTL; WEBERHÜTTL; 
Ulten; Ultimo; 150; WEGLEIT; WEGLEIT; 
Ulten; Ultimo; 208; WEIDMANNSHEIM; WEIDMANNSHEIM; 
Ulten; Ultimo; 714; WEIHERHÜTTL; WEIHERHÜTTL; 
Ulten; Ultimo; 558; WEINGARTEN; WEINGARTEN; 
Ulten; Ultimo; 1502; WEINGARTL; WEINGARTL; 
Ulten; Ultimo; 153; WEISSAU; WEISSAU; 
Ulten; Ultimo; 834; WEISSBRUNN; WEISSBRUNN; 
Ulten; Ultimo; 862; WEISSBRUNN ZENTRALE; WEISSBRUNN ZENTRALE; 
Ulten; Ultimo; 729; WEISSHAUS; WEISSHAUS; 
Ulten; Ultimo; 847; WIDUM; WIDUM; 
Ulten; Ultimo; 131; WIESENEGG; WIESENEGG; 
Ulten; Ultimo; 732; WIESENGRUND; WIESENGRUND; 
Ulten; Ultimo; 678; WIESENHEIM; WIESENHEIM; 
Ulten; Ultimo; 544; WIESENHÖFL; WIESENHÖFL; 
Ulten; Ultimo; 709; WIESFLECK; WIESFLECK; 
Ulten; Ultimo; 47; WILDEGG; WILDEGG; 
Ulten; Ultimo; 193; WINDKOFL; WINDKOFL; 
Ulten; Ultimo; 829; WINKL; WINKL; 
Ulten; Ultimo; 669; WUNDERERHÜTT; WUNDERERHÜTT; 
Ulten; Ultimo; 62; ZEPPEN; ZEPPEN; 
Ulten; Ultimo; 710; ZERNBRIGL; ZERNBRIGL; 
Ulten; Ultimo; 727; ZIRMHÄUSL; ZIRMHÄUSL; 
Ulten; Ultimo; 573; ZIRMHÜTTL; ZIRMHÜTTL; 
Ulten; Ultimo; 91; ZOGGLER; ZOGGLER; 
Ulten; Ultimo; 36; ZU HOF; ZU HOF; 
Pfatten; Vadena; 20; BIRTI; BIRTI; 
Pfatten; Vadena; 50; CARNEL; CARNEL; 
Pfatten; Vadena; 150; FRIZZI-AU; ISCHIA-FRIZZI; 
Pfatten; Vadena; 90; GMUND; MONTE; 
Pfatten; Vadena; 70; HIRSCHEN; CERVO; 
Pfatten; Vadena; 40; KELLER; CANEVE; 
Pfatten; Vadena; 30; KLUGHAMMER; CAMPI AL LAGO; 
Pfatten; Vadena; 110; KREIT; NOVALE AL VARCO; 
Pfatten; Vadena; 120; LAIMBURG; LAIMBURG; 
Pfatten; Vadena; 100; MAIRHOF; MOVER; 
Pfatten; Vadena; 60; PFATTEN DORF; VADENA CENTRO; 
Pfatten; Vadena; 140; PIGLON; PICCOLONGO; 
Pfatten; Vadena; 130; STADL; STADIO; 
Pfatten; Vadena; 80; WACHSBLEICHE; MASETTA; 
Olang; Valdaora; 40; ACHMÜHLE; ACHMÜHLE; 
Olang; Valdaora; 2; AM ANGER; AM ANGER; 
Olang; Valdaora; 41; AUE; AUE; 
Olang; Valdaora; 55; BAD-BERGFALL-WEG; VIA BAGNI DI PERVALLE; 
Olang; Valdaora; 56; BAD-SCHARTL-WEG; VIA BAGNI DI FORCELLA; 
Olang; Valdaora; 3; BAHNHOFSTRASSE; VIA STAZIONE; 
Olang; Valdaora; 17; BAUMGARTENWEG; VIA BAUMGARTEN; 
Olang; Valdaora; 42; BÖDENSTRASSE; VIA BÖDEN; 
Olang; Valdaora; 18; BRECHELWEG; VIA BRECHEL; 
Olang; Valdaora; 19; DEUTSCHWEG; DEUTSCHWEG; 
Olang; Valdaora; 43; DORFSTRASSE; VIA DEL BORGO; 
Olang; Valdaora; 20; DURNBRUNNWEG; VIA DURNBRUNN; 
Olang; Valdaora; 57; EGGERWEG; VIA EGGER; 
Olang; Valdaora; 4; ERLENWEG; VIA ONTANI; 
Olang; Valdaora; 44; ERSCHBAUM; ERSCHBAUM; 
Olang; Valdaora; 5; FELDWEG; VIA DEI CAMPI; 
Olang; Valdaora; 21; FLORIANIPLATZ; PIAZZA FLORIANI; 
Olang; Valdaora; 58; FURKELSTRASSE; VIA FURCIA; 
Olang; Valdaora; 59; GASSL; GASSL; 
Olang; Valdaora; 22; GEISELSBERGER STRASSE; VIA SORAFURCIA; 
Olang; Valdaora; 23; GEZELGENWEG; VIA GEZELGE; 
Olang; Valdaora; 45; GOSTE; GOSTE; 
Olang; Valdaora; 46; GREITWEG; VIA GREIT; 
Olang; Valdaora; 24; HANS-V.-PERTHALER-STR.; VIA HANS V. PERTHALER; 
Olang; Valdaora; 25; HAUPTSTRASSE; VIA PRINCIPALE; 
Olang; Valdaora; 26; HAUSERWEG; VIA HAUSER; 
Olang; Valdaora; 27; HERMANN-VON-GILM-WEG; VIA HERMANN VON GILM; 
Olang; Valdaora; 60; HINTERBERGSTRASSE; VIA HINTERBERG; 
Olang; Valdaora; 6; HÖHENWEG; HÖHENWEG; 
Olang; Valdaora; 7; IN DER LÄNGE; IN DER LÄNGE; 
Olang; Valdaora; 1; INDUSTRIEZONE; ZONA INDUSTRIALE; 
Olang; Valdaora; 28; KANONIKUS-GAMPER-WEG; VIA CANONICO GAMPER; 
Olang; Valdaora; 29; KERLASTRASSE; VIA KERLA; 
Olang; Valdaora; 47; KIRCHGASSE; VICOLO DELLA CHIESA; 
Olang; Valdaora; 8; KOHLSCHERMWEG; VIA KOHLSCHERM; 
Olang; Valdaora; 64; KREMPE; KREMPE; 
Olang; Valdaora; 61; KRONPLATZ; PLAN DE CORONES; 
Olang; Valdaora; 65; MAYERHOFWEG; VIA MAYERHOF; 
Olang; Valdaora; 30; MITTERFELDWEG; VIA MITTERFELD; 
Olang; Valdaora; 31; MÜHLBACH; MÜHLBACH; 
Olang; Valdaora; 9; OBERRAIN; OBERRAIN; 
Olang; Valdaora; 32; PALMPEINTENWEG; VIA PALMPEINTE; 
Olang; Valdaora; 33; PETER-SIGMAYR-PLATZ; PIAZZA PETER SIGMAYR; 
Olang; Valdaora; 10; PFARRSTRASSE; VIA PARROCCHIA; 
Olang; Valdaora; 34; PICHLWEG; VIA PICHL; 
Olang; Valdaora; 62; PRACKENWEG; VIA PRACKEN; 
Olang; Valdaora; 48; RAUT; RAUT; 
Olang; Valdaora; 49; RIEDL; RIEDL; 
Olang; Valdaora; 11; RIEDWEG; VIA RIED; 
Olang; Valdaora; 12; RIENZSTRASSE; VIA RIENZA; 
Olang; Valdaora; 13; RINDLWEG; VIA RINDL; 
Olang; Valdaora; 35; RODELBAHNWEG; VIA DELLO SLITTINO; 
Olang; Valdaora; 14; RÖMERWEG; VIA DEI ROMANI; 
Olang; Valdaora; 50; SALLASTRASSE; VIA SALLA; 
Olang; Valdaora; 51; SEEFELD; SEEFELD; 
Olang; Valdaora; 36; ST.-ÄGIDIUS-WEG; VIA S. EGIDIO; 
Olang; Valdaora; 63; ST.-WOLFGANG-WEG; VIA S.WOLFGANG; 
Olang; Valdaora; 52; STAUSEESTRASSE; VIA DELLA DIGA; 
Olang; Valdaora; 37; STEINWALLWEG; VIA STEINWALL; 
Olang; Valdaora; 38; STÖCKLWEG; VIA STÖCKL; 
Olang; Valdaora; 39; TREYENWEG; VIA TREYEN; 
Olang; Valdaora; 15; UNTERRAIN; UNTERRAIN; 
Olang; Valdaora; 16; WALDHÖFE; WALDHÖFE; 
Olang; Valdaora; 53; WIDUMWEG; VIA DELLA CANONICA; 
Olang; Valdaora; 54; WIESENWEG; VIA DEI PRATI; 
Pfitsch; Val di Vizze; 0; AFENS; AVENES; 
Pfitsch; Val di Vizze; 115; AM MOOSFELD; CAMPO PALU'; 
Pfitsch; Val di Vizze; 0; BURGUM; BORGONE; 
Pfitsch; Val di Vizze; 0; FLAINS; FLAINES; 
Pfitsch; Val di Vizze; 0; FUSSENDRASS; FOSSA TRUES; 
Pfitsch; Val di Vizze; 0; GRUBE; FOSSE; 
Pfitsch; Val di Vizze; 0; KEMATEN; CAMINATA; 
Pfitsch; Val di Vizze; 0; KINZEN; QUINZO; 
Pfitsch; Val di Vizze; 0; PFITSCHERJOCH; PASSO DI VIZZE; 
Pfitsch; Val di Vizze; 0; PLATZ; PIAZZA; 
Pfitsch; Val di Vizze; 0; RAIN; RIVA; 
Pfitsch; Val di Vizze; 0; RIED; NOVALE; 
Pfitsch; Val di Vizze; 0; SCHMUDERS; SMUDRES; 
Pfitsch; Val di Vizze; 0; ST.JAKOB; SAN GIACOMO; 
Pfitsch; Val di Vizze; 0; STEIN; SASSO; 
Pfitsch; Val di Vizze; 0; TULFER; TULVE; 
Pfitsch; Val di Vizze; 0; ÜBERWASSER; TRANSACQUA; 
Pfitsch; Val di Vizze; 0; WEHR; DIGA; 
Pfitsch; Val di Vizze; 0; WIESEN; PRATI; 
Pfitsch; Val di Vizze; 0; WIESEN D.SAILER-WEG; PRATI VIA D.SAILER; 
Pfitsch; Val di Vizze; 0; WIESEN HINTERE GASSE; PRATI HINTERE GASSE; 
Pfitsch; Val di Vizze; 0; WIESEN THURNERWEG; PRATI VIA THURNER; 
Pfitsch; Val di Vizze; 0; WIESEN TRAUTSONSTR.; PRATI VIA TRAUTSON; 
Pfitsch; Val di Vizze; 0; WIESEN ZENTRALE; PRATI CENTRALE; 
Pfitsch; Val di Vizze; 0; WIESEN,ANGERWEG; PRATI,VIA ANGER; 
Pfitsch; Val di Vizze; 0; WIESEN,BAHNHOFSTR.; PRATI,VIA STAZIONE; 
Pfitsch; Val di Vizze; 0; WIESEN,BRENNERSTR.; PRATI,VIA BRENNERO; 
Pfitsch; Val di Vizze; 0; WIESEN,EISACKSTRASSE; PRATI,V.DELL'ISARCO; 
Pfitsch; Val di Vizze; 0; WIESEN,GEIRWEG; PRATI,VIA GEIR; 
Pfitsch; Val di Vizze; 0; WIESEN,MAIBAD; PRATI,BAGNI D.MAGGIO; 
Pfitsch; Val di Vizze; 0; WIESEN,MÜHLGASSE; PRATI,VIA MULINI; 
Pfitsch; Val di Vizze; 0; WIESEN,PFITSCHER STR; PRATI,V.VAL DI VIZZE; 
Ahrntal; Valle Aurina; 403; AHRN; AHRN; 
Ahrntal; Valle Aurina; 515; AHRNER STRASSE; VIA AURINA; 
Ahrntal; Valle Aurina; 609; AM EGG; AM EGG; 
Ahrntal; Valle Aurina; 402; AM EIDENBACHL; AM EIDENBACHL; 
Ahrntal; Valle Aurina; 102; AM KEILBACH; AM KEILBACH; 
Ahrntal; Valle Aurina; 505; AM KOHLPLATZL; AM KOHLPLATZL; 
Ahrntal; Valle Aurina; 605; AM MITTERBACH; AM MITTERBACH; 
Ahrntal; Valle Aurina; 601; AUSSERTAL; AUSSERTAL; 
Ahrntal; Valle Aurina; 610; BACHLERZONE; BACHLERZONE; 
